TweetId,Label,cleaned_text
45735369173508096,Sports,with hauritz out aus are down to just one spinner which in fairness is exactly the same number as if he was fit
304249221983383552,Politics,rt ettelecom trai starts process for nationwide mobile number portability 
274194155889123328,Politics,state council presidium meeting development of industry in the far east and the transbaikal territory housing issues 
299238937791197184,Politics,in munich vice president biden highlights transatlantic relationship with european allies 
303355822757527552,Sports,looks like lob city has relocated to texas for the night cpgriffin
282154692551770112,Politics,attitudes wont change willingly or easily whether its the death penalty castration or simply swift justice the best deterrent is fear
23910419116,Sports,rioferdy fancy giving me a follow and help me get some followers it would be apreciated
304214508044439552,Sports,benitez the next game we play is always the most important for us one game at a time cfc
302432620845867008,Politics,book lovers ff our new channel fabooks a great way to find out about new ir books and read reviews
255414337181716480,Politics,if america does not lead others will u others who do not share our interests and our values 
303998691298136065,Sports,fuel your ausgp f experience with fine dining at albertpark chefs shannon bennett amp donovan cook at the pass 
294435729105367040,Politics,live updates from pms attendance at world economic forum wef davos g storify 
304936030442770433,Sports,stevros its not as simple as going to every county depends on schedule set up time etc
253203164646498304,Politics,agree with joebiden the middle class has been buried the last  years which is why we need a change in november cantaffordmore
287230537821732864,Politics,loss of faith even suffering can be glorious lifeofpi will show you how above all dont lose hope undoubtedly s best movie
29030295982309377,Sports,bell looking in good touch nice if a fee swings actually hit the ball trott keen to stay out there and avoid strauss 
288287701973733376,Politics,at a review meeting for the th maritime state development council in mumbai tomorrow annual meeting of all maritime states and goi
296766301827903488,Sports,nofidelity thanks for the feedback this year we had livestreaming for aus in our apps via optus
279941088809197568,Politics,an update from the presidencyza on nelsonmandelas health 
305680546376335360,Sports,yellow for ramires  mins played cfc
291498720149770240,Sports,watch cameron white blast  off only  balls  bbl bigfinals
303934464583688193,Politics,violence against women amp girls undermines their full participation in societyud  jtipstate on billionrising 
296766646457077760,Sports,dawnyparker glad we were able to keep the uk up to date thanks
306323111853322240,Politics,meps debate your voting rights in national elections when living abroad article 
305590725351972864,Sports,shakib al hasan has been ruled out of bangladeshs tour to sri lanka due to injury check the full squad at 
303431809746747392,Sports,sknab not bad at all p
296818252959608832,Sports,thebf ok thanks for letting us know we tried to be more up to date with different views of the open glad that came across  thanks
306102374521524224,Politics,stuck at an airport discuss your eu passenger rights amp how to improve them with mep brian simpson wed pm cet 
300147299944910848,Politics,qampa session with vint cerf one of the internets founders at rgf  bonus a different side to rahul gandhi 
301245861810274304,Sports,rt firstpostin coming up at  google hangout on india team for the aus series featuring cricketwallah and clutchplay participa 
301321274184040448,Politics,photo the prime minister becomes one of the first people to join the dementiafriends movement  dementiachallenge
300150476169699329,Sports,gbfedcup hungary breaks twice to lead 
301523802494496768,Politics,president obama real reform means establishing a responsible pathway to earned citizenship immigrationreform
306323839737008129,Politics,railway budget freight loading of  mt  mt more than 
303302655843893248,Sports,rt iceman i was passing through so decided why not ausgp ausgrandprix 
289294154121498624,Politics,slash there are some cool similarities between the guitar solos in welcome to the jungle amp zeppelins over the hills amp far away
304943452758618112,Sports,nandanf will you make it a triple
31390754202984448,Sports,ucandyraymond seriously struggling with this dont get it dont like itud lt seriously clueless tweet get behind the lads
305977038941073408,Sports,rt teamgbf only  days to the ausgrandprix on  march   cant wait to show your guys just how well our f car works
278675670232604673,Politics,prime ministers instruction after north koreas launch of missile which it calls a satellitedecember  n
301521548219650049,Politics,president obama letus prove that there is no better place to do business than the united states of america jobsnow
305245053469741056,Politics,photo bcim car rally convoy arrives at the national martyrus memorial near dhaka more on this in todayus 
293047956301565952,Politics,of course this spot will have the best view of the inauguration parade 
301527362892341249,Politics,obama as long as ium commanderinchief we will do whatever we must to protect those who serve their country abroad sotu
304272739794051072,Politics,seckerry countries are more peaceful and prosperous when women and girls are afforded equal rights and opportunity sgwi
305043130279940096,Politics,rt usembassysyria statement by spokesperson erin pelton on syria february   
269295950940495873,Politics,video in english press conference by chief cabinet secretary fujimura november  amn
291151417153032192,Sports,heatbbl will face either scorchersbbl or starsbbl on saturday following their run win tonight  bbl bigfinals
305224361781108736,Sports,rt johnwatkin cricketaus enjoying finals day imparja cup well done nsw womens  champs celebratingindigenouscricket  
295541093330714626,Sports,djokovics victory lap continues ausopen peat 
305949056994267136,Sports,st test  r ashwin to d warner  runs  indvaus  bcci
306510870215811072,Sports,rt tmsproducer new zealand xi win the toss and put england into bat updates bbclive with commentary co 
